,person_id,job_id,turbo_skill_id,job_role_id,user_academic_major_id,job_title,job_title_clean,skill_title
516,6692d974093742a79641d6a49883d813,a241649b32558e28804a24e0ea7dcfed,[],"['ad21f', 'd024a', 'd3394', 'd72de']",['4b82a'],"['Counselors', 'Guidance,', 'Vocational', 'Educational,', 'and', 'School,']","['coordin', 'postsecondari', 'success']","['Relations', 'Public', 'State', 'Advising', 'Resolution', 'Skills', 'Management', 'Building', 'Team', 'Spring', 'Conflict', 'Leadership', 'Coordinating', 'Organizational', 'Research', 'Laws']"
517,6692d974093742a79641d6a49883d813,b6febc3654e4a41dbf095daad661036c,[],"['ad21f', 'd024a', 'd3394', 'd72de']",['4b82a'],"['Education', 'Teachers,', 'Postsecondary']","['resourc', 'simul', 'specialist', 'educ']","['Nursing', 'Support', 'Management', 'Personalization', 'Coordinating', 'Life', 'Time', 'Basic', 'Service', 'Level', 'Project']"
518,6692d974093742a79641d6a49883d813,d052eb604aa4f34cd5663b154d61ae48,[],"['ad21f', 'd024a', 'd3394', 'd72de']",['4b82a'],"['Specialists', 'Development', 'and', 'Training']","['train', 'develop', 'specialist']","['Presentations', 'Simulations', 'Training', 'Business', 'Employee', 'Instructional', 'Design', 'Analysis', 'Onboarding', 'Systems']"
519,6692d974093742a79641d6a49883d813,d729a38785df8065694ec2e01df262e7,[],"['ad21f', 'd024a', 'd3394', 'd72de']",['4b82a'],['Sommeliers'],"['luxuri', 'collect', 'bdm', 'spirit', 'houston', 'craft']","['Registration', 'DriverS', 'Gross', 'License', 'Development', 'Administration', 'Prescription', 'Valid', 'Business', 'Conflict', 'Profit', 'Sales', 'Leadership', 'Intelligence', 'Resolution']"
520,6692d974093742a79641d6a49883d813,e0e44a92380589fac2ed4bfc1fedcc94,[],"['ad21f', 'd024a', 'd3394', 'd72de']",['4b82a'],"['Counselors', 'Guidance,', 'Vocational', 'Educational,', 'and', 'School,']","['mentor', 'educ', 'learn', 'children', 'instititut', 'outreach']","['Technical', 'Health', 'Innovation', 'Teaching', 'Mental', 'Communications', 'Assistance']"
521,6692d974093742a79641d6a49883d813,e4e24ab6773948e2ca6448b4c24b170b,[],"['ad21f', 'd024a', 'd3394', 'd72de']",['4b82a'],"['Coaches', 'Scouts', 'and']","['trainer', 'senior']","['Entry', 'Technical', 'Collection', 'Assurance', 'Presentations', 'Management', 'Media', 'Quality', 'Assistance', 'Multimedia', 'Data', 'Social', 'Psychology']"
522,6692d974093742a79641d6a49883d813,ed399b29460029a6a73b8dd22c72f554,[],"['ad21f', 'd024a', 'd3394', 'd72de']",['4b82a'],"['Experience', 'User', 'Consulting', 'Managers']","['manag', 'learn', 'custom', 'experi']","['Collaboration', 'Needs', 'Management', 'Change', 'Sales', 'Instructional', 'Resourcing', 'Design', 'Service', 'Gap', 'Experience', 'Analysis', 'Customer', 'Leadership']"
523,6692d974093742a79641d6a49883d813,f081890d304fd48cc80064ac505e7a6e,[],"['ad21f', 'd024a', 'd3394', 'd72de']",['4b82a'],"['Specialists', 'Development', 'and', 'Training']","['hybrid', 'onsit', 'train', 'learn', 'leadership', 'specialist']","['And', 'Development', 'Simulations', 'Dissemination', 'Curriculum', 'Communications', 'Leadership', 'Coordinating', 'Property', 'Research', 'Intellectual', 'Operations', 'Scripting']"
524,6692d974093742a79641d6a49883d813,fa7026be7079c7813f9f202f278b8805,[],"['ad21f', 'd024a', 'd3394', 'd72de']",['4b82a'],"['Education', 'Special', 'School', 'Elementary', 'Teachers,']","['institut', 'learn', 'instruct', 'children', 'houston', 'coach', 'tx']","['Health', 'Mental', 'Innovation']"
525,66a0184c88aa45a4850d73b69ca7ff13,26d51bef9ef19aca590fdc035bdd729f,[],"['c0756', '070ea', '832e9']",['c2c6d'],"['Internists,', 'General']","['assist', 'day', 'intern', 'hrs', 'medic', 'team', 'medicin']","['Entry', 'Terminology', 'Data', 'Skills', 'Diseases', 'Communicable', 'Service', 'Medical', 'Organizational', 'Customer']"
526,66a0184c88aa45a4850d73b69ca7ff13,374e0ea9577ca53145cd6a1f252700c4,[],"['c0756', '070ea', '832e9']",['c2c6d'],"['Internists,', 'General']","['intern', 'veterinari', 'specialist', 'medicin']","['Endoscopy', 'Radiography', 'Cardiology', 'Laser', 'Oncology', 'Telemetry', 'Ophthalmology', 'Neurology', 'Ultrasound', 'Fluoroscopy', 'Digital', 'Laparoscopy']"
527,66a0184c88aa45a4850d73b69ca7ff13,b4dc8f9f5812ff14ae1e19d0079a8f6f,[],"['c0756', '070ea', '832e9']",['c2c6d'],['Surgeons'],"['admin', 'rep', 'day', 'intern', 'hrs', 'patient', 'amb', 'medicin', 'servic']","['Registration', 'Billing', 'Scheduling', 'Communications', 'Pathology', 'Service', 'Customer']"
528,66a0184c88aa45a4850d73b69ca7ff13,e145f4f2999706a7ffd7f9ea2ed7a69f,[],"['c0756', '070ea', '832e9']",['c2c6d'],"['Consultants', 'Healthcare']","['lead', 'manag', 'aid', 'care', 'health', 'home']","['Management', 'Scheduling', 'Case', 'Service', 'Home', 'Care']"
529,66a0184c88aa45a4850d73b69ca7ff13,ef311abd85df7049793107c294ec8419,[],"['c0756', '070ea', '832e9']",['c2c6d'],"['Internists,', 'General']","['job', 'physician', 'cleveland', 'intern', 'oh', 'medicin', 'near']","['Malpractice', 'Licensing']"
530,66a0184c88aa45a4850d73b69ca7ff13,efcf15e2aa4ef01ad102ddd12c02fd87,[],"['c0756', '070ea', '832e9']",['c2c6d'],"['Internists,', 'General']","['assist', 'day', 'intern', 'hrs', 'medic', 'cleve', 'team', 'hts', 'medicin']","['Entry', 'Terminology', 'Medical', 'Skills', 'Service', 'Data', 'Organizational', 'Customer']"
531,66c3311522024de0bec4195020815072,01a5cd19355fad5dde816121c66fce74,[],"['8dbe9', '29f23', 'ab775']",['b9490'],"['Transportation', 'Engineers']","['hybrid', 'transport', 'civil', 'engin', 'time', 'schedul', 'associ', 'work', 'paid']","['Hydrology', 'Consulting', 'Calculations', 'Development', 'Traffic', 'Synchro', 'Management', 'Engineering', 'Construction', 'Land', 'Civil', 'Oriented', 'Design', 'Autocad', 'Stormwater', 'Hydraulics', 'Detail']"
532,66c3311522024de0bec4195020815072,1eab0e7eec79226680005670e9ed3e0d,[],"['8dbe9', '29f23', 'ab775']",['b9490'],['Foresters'],"['general', 'foreman']","['Consulting', 'Career', 'Development', 'Disaster', 'Disabilities', 'Construction', 'Installation', 'Leadership', 'Welding', 'Recovery', 'Operations']"
533,66c3311522024de0bec4195020815072,8d3ee0d438cdf4eacf2c6056cdc5e87b,[],"['8dbe9', '29f23', 'ab775']",['b9490'],"['Managers', 'and', 'Engineering', 'Architectural']","['engin', 'project', 'lead']","['Technical', 'Mechanical', 'Support', 'Management', 'Engineering', 'Construction', 'Autocad', 'Project', 'Database']"
534,66c3311522024de0bec4195020815072,9aaa038574611226c6fcf00b66d0c602,[],"['8dbe9', '29f23', 'ab775']",['b9490'],"['Displayers', 'Window', 'Trimmers', 'Merchandise', 'and']","['night', 'hire', 'merchandis', 'shift', 'reset']","['Merchandising', 'Planogram', 'Tagging', 'Management', 'Genetics', 'Construction', 'Installation']"
535,66c3311522024de0bec4195020815072,9f2c0bdbb8194d4c17f545749d6e3a83,[],"['8dbe9', '29f23', 'ab775']",['b9490'],"['Transportation', 'Engineers']","['hybrid', 'transport', 'rebat', 'civil', 'engin', 'schedul', 'associ', 'work', 'tuition']","['Consulting', 'Hydrology', 'Calculations', 'Development', 'Traffic', 'Synchro', 'Management', 'Engineering', 'Construction', 'Land', 'Civil', 'Oriented', 'Design', 'Stormwater', 'Autocad', 'Hydraulics', 'Detail']"
536,66c3311522024de0bec4195020815072,e2607d17043778b7dfad1ea016fbded3,[],"['8dbe9', '29f23', 'ab775']",['b9490'],"['Manufacturing', 'Engineers']","['engin', 'manufactur']","['Manufacturing', 'Prescription', 'Root', 'Cause', 'Tooling', 'Equipment', 'Workspace', 'Mechanical', 'Construction', 'Production', 'Quality', 'Project', 'Analysis', 'Operations', 'Control', 'Product', 'Robotics', 'Management', 'Engineering', 'Industrial', 'Welding', 'Design', 'Fabrication']"
537,68f6acb962634bef941fdc9883ff3b74,01bfb4640b11d546f6f72fb23020bff3,[],"['fc86f', '5750b', 'f5bee', 'a17db', '2fe08']",['6ff04'],"['Clinical', 'Psychologists']","['remot', 'job', 'physician', 'clinic', 'adult', 'california', 'locum', 'adolesc', 'cal', 'health', 'tele', 'psychologist', 'psycholog', 'child', 'outpati', 'tenen']","['Malpractice', 'Psychology', 'Clinical']"
538,68f6acb962634bef941fdc9883ff3b74,04e31c606f0f009e19596b598b11ea16,[],"['fc86f', '5750b', 'f5bee', 'a17db', '2fe08']",['6ff04'],"['School', 'Psychologists']","['specialist', 'child', 'protect']","['Writing', 'Work', 'Relationship', 'Behavioral', 'Family', 'Building', 'Welfare', 'Management', 'Scheduling', 'Social', 'Case', 'Home', 'Care', 'Therapy']"
539,68f6acb962634bef941fdc9883ff3b74,0c7cc7db8cd803fdeb276f506d8bf795,[],"['fc86f', '5750b', 'f5bee', 'a17db', '2fe08']",['6ff04'],"['and', 'Administrative', 'Secretaries', 'Assistants']","['remot', 'advisor', 'wfh', 'student', 'ft', 'affair']","['Foreign', 'Teaching', 'Language']"
540,68f6acb962634bef941fdc9883ff3b74,137ebc56be4b9f465ac9fcdfa8e5275c,[],"['fc86f', '5750b', 'f5bee', 'a17db', '2fe08']",['6ff04'],"['Forensic', 'Psychologists']","['background', 'counsel', 'psycholog', 'special', 'agent']","['Work', 'Physical', 'Forensic', 'Fitness', 'Social', 'Psychology', 'Investigation']"
541,68f6acb962634bef941fdc9883ff3b74,14097c71f4a74a586a6c7e9ce15ef59d,[],"['fc86f', '5750b', 'f5bee', 'a17db', '2fe08']",['6ff04'],"['Financial', 'Advisors']","['wealth', 'associ', 'advisor']","['Wealth', 'Estate', 'Collaboration', 'Presentations', 'Management', 'Scheduling', 'Financial', 'Communications', 'Design', 'Planning', 'Presentation', 'Research']"
542,68f6acb962634bef941fdc9883ff3b74,149eb962ee685706bbc5ade43e9898c6,[],"['fc86f', '5750b', 'f5bee', 'a17db', '2fe08']",['6ff04'],"['School', 'Psychologists']","['job', 'school', 'il', 'chicago', 'psych']","['Collaboration', 'Psychology']"
543,68f6acb962634bef941fdc9883ff3b74,19c9f4ca4ff0d7ee97b634f5a3ef753a,[],"['fc86f', '5750b', 'f5bee', 'a17db', '2fe08']",['6ff04'],"['Specialist', 'Management', 'Clinical', 'Data']","['internship', 'fall', 'data', 'cell']","['Firmware', 'Chemical', 'Science', 'Organizational', 'Javascript', 'Teamwork', 'Computer', 'Electrical', 'Skills', 'Workflows', 'Engineering', 'Test', 'Python', 'Mechanical', 'Materials', 'Matlab', 'Data', 'Spring']"
544,68f6acb962634bef941fdc9883ff3b74,1d0f4f4869c3e73b0b9bedbf42261771,[],"['fc86f', '5750b', 'f5bee', 'a17db', '2fe08']",['6ff04'],"['Counseling', 'Psychologists']","['advoc', 'famili']","['Crisis', 'Work', 'Intervention', 'Management', 'Advocacy', 'Social', 'Case']"
545,68f6acb962634bef941fdc9883ff3b74,1e6aace7f914c32e11144b68347afb5f,[],"['fc86f', '5750b', 'f5bee', 'a17db', '2fe08']",['6ff04'],"['Consultants', 'Strategy']","['advisor', 'intern', 'consult']","['Services', 'Management', 'Financial', 'Sales', 'Market', 'Managed', 'Time', 'Process', 'Customer', 'Share', 'Income', 'Fixed']"
546,68f6acb962634bef941fdc9883ff3b74,1ff7736393451211a240a92f644b2c98,[],"['fc86f', '5750b', 'f5bee', 'a17db', '2fe08']",['6ff04'],"['Child,', 'School', 'Social', 'and', 'Family,', 'Workers']","['lsw', 'school', 'lcsw', 'social', 'worker']","['Work', 'Teamwork', 'Professionalism', 'Social', 'Leadership', 'Psychology']"
547,68f6acb962634bef941fdc9883ff3b74,216405c940819593b71588fc195edf00,[],"['fc86f', '5750b', 'f5bee', 'a17db', '2fe08']",['6ff04'],"['School', 'Psychologists']","['make', 'job', 'school', 'il', 'chicago', 'psychologist', 'week']","['Psychology', 'Creativity', 'Disabilities']"
548,68f6acb962634bef941fdc9883ff3b74,264c4ccae16fa89caffd8958d6c084b0,[],"['fc86f', '5750b', 'f5bee', 'a17db', '2fe08']",['6ff04'],"['Preschool', 'Teachers']","['child', 'specialist', 'welfar']","['Hotline', 'Bargaining', 'Skills', 'Welfare', 'Requisition', 'Collective', 'Organizational']"
549,68f6acb962634bef941fdc9883ff3b74,2c59f619ac47983b18895de49f7ca9c4,[],"['fc86f', '5750b', 'f5bee', 'a17db', '2fe08']",['6ff04'],"['Counselors', 'Guidance,', 'Vocational', 'Educational,', 'and', 'School,']","['america', 'offic', 'summer', 'internship', 'corpor', 'haribo']","['Relations', 'Collaboration', 'Science', 'Technology', 'Accounting', 'Public', 'Computer', 'Management', 'Information', 'Sales', 'Communications', 'Economics']"
550,68f6acb962634bef941fdc9883ff3b74,30beee99bc309ee087826646be869730,[],"['fc86f', '5750b', 'f5bee', 'a17db', '2fe08']",['6ff04'],"['Officers', 'Housing', 'Policy']","['manag', 'program', 'placement', 'hous', 'servic']","['Office', 'Work', 'Services', 'Microsoft', 'Disabilities', 'Leadership', 'Social', 'Human']"
551,68f6acb962634bef941fdc9883ff3b74,3219dea8fa4c0e5c5c4835541d6e51c5,[],"['fc86f', '5750b', 'f5bee', 'a17db', '2fe08']",['6ff04'],"['Substance', 'Health', 'Mental', 'Social', 'Abuse', 'and', 'Workers']","['social', 'worker']","['Substance', 'Nursing', 'Work', 'Discharge', 'Health', 'Management', 'Social', 'Coordinating', 'Case', 'Behavioral', 'Planning', 'Design', 'Care', 'Abuse', 'Primary']"
552,68f6acb962634bef941fdc9883ff3b74,3529e0d53d33e6126441527340f36545,[],"['fc86f', '5750b', 'f5bee', 'a17db', '2fe08']",['6ff04'],"['Child,', 'School', 'Social', 'and', 'Family,', 'Workers']","['make', 'job', 'school', 'il', 'chicago', 'week', 'social', 'worker']",['Creativity']
553,68f6acb962634bef941fdc9883ff3b74,392720e298ea577b65802b108e47becc,[],"['fc86f', '5750b', 'f5bee', 'a17db', '2fe08']",['6ff04'],"['Preschool', 'Teachers']","['teacher', 'care', 'deerfield', 'child']","['Career', 'Development', 'Scheduling', 'Child']"
554,68f6acb962634bef941fdc9883ff3b74,4289f88b0693fe125d5a49a8141a52e6,[],"['fc86f', '5750b', 'f5bee', 'a17db', '2fe08']",['6ff04'],"['Consulting', 'Development', 'Managers', 'Learning', 'and']","['coordin', 'intern', 'student', 'experi']","['Relations', 'Higher', 'Education', 'Advising', 'Written', 'Compliance', 'Presentation', 'Communications', 'Social', 'Media', 'Design', 'Regulatory', 'Oriented', 'Leadership', 'International', 'Communication', 'Detail']"
555,68f6acb962634bef941fdc9883ff3b74,476439310f580acea283bb4ec556af6c,[],"['fc86f', '5750b', 'f5bee', 'a17db', '2fe08']",['6ff04'],"['Childcare', 'Workers']","['care', 'intern', 'child', 'summer']","['Presentations', 'Memos', 'Decision', 'Making', 'Service', 'Customer']"
556,68f6acb962634bef941fdc9883ff3b74,47ace96503c735dd6b145c0a5672bfd7,[],"['fc86f', '5750b', 'f5bee', 'a17db', '2fe08']",['6ff04'],"['Childcare', 'Workers']","['life', 'child', 'specialist']","['Development', 'Teaching', 'Surgeries', 'Vaccination', 'Human']"
557,68f6acb962634bef941fdc9883ff3b74,48d93263957a753cfe29a620f1ed8c10,[],"['fc86f', '5750b', 'f5bee', 'a17db', '2fe08']",['6ff04'],"['Human', 'Specialists', 'Resources']","['resourc', 'intern', 'human']","['And', 'Development', 'Spreadsheets', 'Eyes', 'Management', 'Training']"
558,68f6acb962634bef941fdc9883ff3b74,49f0f348ed023499c7822b2f8c0754d2,[],"['fc86f', '5750b', 'f5bee', 'a17db', '2fe08']",['6ff04'],"['Psychiatrists', 'Adolescent', 'and', 'Child']","['remot', 'area', 'bay', 'job', 'clinic', 'adult', 'california', 'locum', 'health', 'tele', 'psycholog', 'child', 'adolesc', 'outpati', 'tenen']","['Malpractice', 'Psychology', 'Clinical']"
559,68f6acb962634bef941fdc9883ff3b74,50d63995244e8038bde97cfa5f7530a7,[],"['fc86f', '5750b', 'f5bee', 'a17db', '2fe08']",['6ff04'],"['Virtual', 'Augmented', 'Developers', 'Reality', 'and']","['augment', 'base', 'intern', 'uniti', 'realiti']","['Cooking', 'Patents', 'Headsets', 'Computer', 'Python', 'Deep', 'Intellectual', 'Filing', 'Software', 'Reality', 'Maya', 'Science', 'Development', 'Vision', '3D', 'Modeling', 'Augmented', 'Research', 'Content', 'Innovation', 'Tensorflow', 'Azure', 'Creation', 'Learning', 'Property']"
560,68f6acb962634bef941fdc9883ff3b74,5158f5261c024d225c4dd5c14a7ea2c4,[],"['fc86f', '5750b', 'f5bee', 'a17db', '2fe08']",['6ff04'],"['Mediation', 'Consultants', 'Intercultural']","['cultur', 'learn', 'intern', 'summer', 'peopl', 'develop']","['Real', 'Registration', 'Career', 'Development', 'Estate', 'Writing', 'Skills', 'Problem', 'Curiosity', 'Satisfaction', 'Communications', 'Leadership', 'Hospitality', 'Service', 'Solving', 'Organizational', 'Research', 'Customer']"
561,68f6acb962634bef941fdc9883ff3b74,5c9bb98083984533503fdc22978a040b,[],"['fc86f', '5750b', 'f5bee', 'a17db', '2fe08']",['6ff04'],"['Owners', 'Product']","['engin', 'intern', 'product', 'develop', 'graduat']","['Science', 'Innovation', 'Ingenuity', 'Computer', 'Electrical', 'Support', 'Simulations', 'Engineering', 'Python', 'Design', 'Customer', 'Digital']"
562,68f6acb962634bef941fdc9883ff3b74,5ddf60b2f99c15be6e4196f31fa9d4e0,[],"['fc86f', '5750b', 'f5bee', 'a17db', '2fe08']",['6ff04'],"['Assistants', 'Veterinary', 'Animal', 'and', 'Laboratory', 'Caretakers']","['remot', 'intern', 'human', 'elig', 'servic']","['Work', 'Skills', 'Spreadsheets', 'Written', 'Social', 'Sociology', 'Technical', 'Presentations', 'Assistance', 'Quality', 'Organizational', 'Communication', 'Control', 'Science', 'Collection', 'Support', 'Analytics', 'Design', 'Research', 'Yields', 'Family', 'Memos', 'Data', 'Psychology', 'Economics']"
563,68f6acb962634bef941fdc9883ff3b74,63e0a1b8fae7ea854aa2f4715ddf5a74,[],"['fc86f', '5750b', 'f5bee', 'a17db', '2fe08']",['6ff04'],"['Officers', 'Policy', 'Cultural']","['cultur', 'intern', 'peopl']","['Office', 'Collaboration', 'Career', 'Development', 'Accounting', 'Integrity', 'Program', 'Microsoft', 'Auditing', 'Management', 'Data', 'Outsourcing', 'Operations', 'Maternity']"
564,68f6acb962634bef941fdc9883ff3b74,658a4328b04341178b3a9502077b5e3f,[],"['fc86f', '5750b', 'f5bee', 'a17db', '2fe08']",['6ff04'],"['School', 'Psychologists']","['school', 'il', 'chicago', 'psychologist', 'south']","['Crisis', 'Health', 'Intervention', 'Reinforcement', 'Skills', 'Resilience', 'Disabilities', 'Management', 'Mental', 'Social', 'Time', 'Learning', 'Psychology']"
565,68f6acb962634bef941fdc9883ff3b74,681a20faaf99d2ccaf81cf58621d2a72,[],"['fc86f', '5750b', 'f5bee', 'a17db', '2fe08']",['6ff04'],"['School', 'Psychologists']","['psychologist', 'school']","['Licensing', 'Investigation']"
566,68f6acb962634bef941fdc9883ff3b74,6a61080fd40014c161e52ffe2d08f971,[],"['fc86f', '5750b', 'f5bee', 'a17db', '2fe08']",['6ff04'],"['Occupational', 'Therapists']","['region', 'behavior', 'san', 'francisco', 'counti', 'mateo', 'peninsula', 'aba', 'technician']","['Disabilities', 'Developmental', 'Scheduling', 'Immunization', 'Psychology']"
567,68f6acb962634bef941fdc9883ff3b74,6b7abfc34e9bd6f561f23c8513524493,[],"['fc86f', '5750b', 'f5bee', 'a17db', '2fe08']",['6ff04'],"['School', 'Psychologists']","['sy', 'psychologist', 'school']","['Education', 'Special', 'Clinical', 'Practicum', 'Psychology']"
568,68f6acb962634bef941fdc9883ff3b74,6f2e1c78d3acb983ac2e3a95447ede44,[],"['fc86f', '5750b', 'f5bee', 'a17db', '2fe08']",['6ff04'],"['Health', 'Workers', 'Community']","['school', 'il', 'open', 'chicago', 'south', 'social', 'worker']","['Work', 'State', 'Social', 'Trauma', 'Laws']"
569,68f6acb962634bef941fdc9883ff3b74,70c07caaab86794c4c48c619b20db5e3,[],"['fc86f', '5750b', 'f5bee', 'a17db', '2fe08']",['6ff04'],"['Substance', 'Health', 'Mental', 'Social', 'Abuse', 'and', 'Workers']","['day', 'clinic', 'time', 'lcsw', 'licens', 'fte', 'hr', 'part', 'evergreen', 'social', 'worker']","['Mentorship', 'Consulting', 'Work', 'Innovation', 'Discharge', 'Teaching', 'Management', 'Advocacy', 'Social', 'Planning', 'Research']"
570,68f6acb962634bef941fdc9883ff3b74,73d223cffeafb163a68370601c6f4efb,[],"['fc86f', '5750b', 'f5bee', 'a17db', '2fe08']",['6ff04'],"['Child,', 'School', 'Social', 'and', 'Family,', 'Workers']","['school', 'il', 'chicago', 'south', 'social', 'worker']","['Collaboration', 'Crisis', 'Work', 'Intervention', 'Welfare', 'Management', 'Focusing', 'Conflict', 'Social', 'Research', 'Resolution']"
571,68f6acb962634bef941fdc9883ff3b74,7c4ebd6c284a49d46904e3ca9fda287c,[],"['fc86f', '5750b', 'f5bee', 'a17db', '2fe08']",['6ff04'],"['Scientists', 'Medical']","['clinic', 'intern']","['Engagement', 'Work', 'Health', 'Early', 'Family', 'Education', 'Psychotherapy', 'Advocacy', 'Justice', 'Employee', 'Social', 'Behavioral', 'Childhood', 'Psychology', 'Therapy']"
572,68f6acb962634bef941fdc9883ff3b74,7fa98fd2e7168ba4e1dd6848b7828546,[],"['fc86f', '5750b', 'f5bee', 'a17db', '2fe08']",['6ff04'],"['School', 'Psychologists']","['psychologist', 'school']","['Writing', 'Mentorship', 'Development', 'Tuberculosis', 'Health', 'Skills', 'Mental', 'Vaccination', 'Timelines', 'Child', 'Listening']"
573,68f6acb962634bef941fdc9883ff3b74,8163f7ca81543300b9602ac6b82877df,[],"['fc86f', '5750b', 'f5bee', 'a17db', '2fe08']",['6ff04'],"['Counselors', 'Guidance,', 'Vocational', 'Educational,', 'and', 'School,']","['advisor', 'admiss', 'specialist']","['Relations', 'Registration', 'Office', 'Database', 'Public', 'Microsoft', 'Advising', 'Value', 'Welfare', 'Management', 'Windows', 'Scheduling', 'Coordinating', 'Service', 'Research', 'Customer', 'Psychology', 'Proposition']"
574,68f6acb962634bef941fdc9883ff3b74,8498c5ca3c4caab3b99b5e3ad79a87d6,[],"['fc86f', '5750b', 'f5bee', 'a17db', '2fe08']",['6ff04'],['Psychiatrists'],"['hybrid', 'supervis', 'clinic', 'adult', 'bonus', 'depart', 'sign', 'psychologist']","['Registration', 'Crisis', 'Administration', 'Health', 'Intervention', 'Program', 'Medicine', 'Psychotherapy', 'Test', 'Mental', 'Behavioral', 'Care', 'Psychology', 'Rotation', 'Primary']"
575,68f6acb962634bef941fdc9883ff3b74,874e3247d3588f98702a0a3e76cd9a71,[],"['fc86f', '5750b', 'f5bee', 'a17db', '2fe08']",['6ff04'],"['Forensic', 'Psychologists']","['background', 'counsel', 'psycholog', 'special', 'agent']","['Work', 'Physical', 'Forensic', 'Fitness', 'Social', 'Psychology', 'Investigation']"
576,68f6acb962634bef941fdc9883ff3b74,9111c8e102db154f451a526027a9de96,[],"['fc86f', '5750b', 'f5bee', 'a17db', '2fe08']",['6ff04'],"['Coordinators', 'Instructional']","['youth', 'peer', 'mentor']","['Development', 'Work', 'Health', 'Early', 'Advocacy', 'Mental', 'Social', 'Child', 'Childhood', 'Psychology']"
577,68f6acb962634bef941fdc9883ff3b74,945776bcb36b4f05e8619aa3a0ed3f3b,[],"['fc86f', '5750b', 'f5bee', 'a17db', '2fe08']",['6ff04'],['Clergy'],"['student', 'intern', 'clerk', 'citi']","['Research', 'Spreadsheets', 'Media', 'Social']"
578,68f6acb962634bef941fdc9883ff3b74,94da253be6326530bab749032696b53e,[],"['fc86f', '5750b', 'f5bee', 'a17db', '2fe08']",['6ff04'],"['Managers', 'Community', 'Social', 'Service', 'and']","['coordin', 'social', 'servic']","['Work', 'Gerontology', 'Vaccination', 'Social', 'Recreation', 'Regimen', 'Psychology']"
579,68f6acb962634bef941fdc9883ff3b74,9e623850a28aa35f1a8b6288864cf3b7,[],"['fc86f', '5750b', 'f5bee', 'a17db', '2fe08']",['6ff04'],"['Rehabilitation', 'Counselors']","['counselor', 'addict']","['Empowerment', 'Rehabilitation', 'Health', 'Management', 'Leverage', 'Justice', 'Mental', 'Case', 'Design', 'Behavioral']"
580,68f6acb962634bef941fdc9883ff3b74,9f52c9275a0a5010707c04a6a03a5f3d,[],"['fc86f', '5750b', 'f5bee', 'a17db', '2fe08']",['6ff04'],"['Family', 'Therapists', 'and', 'Marriage']","['need', 'parent', 'counselor', 'volunt', 'support']","['Crisis', 'Work', 'Hosting', 'Intervention', 'Health', 'Conflict', 'Mental', 'Social']"
581,68f6acb962634bef941fdc9883ff3b74,a7403c8ad12bd9950c22ec9f1a7985f6,[],"['fc86f', '5750b', 'f5bee', 'a17db', '2fe08']",['6ff04'],"['Brand', 'Consultants', 'and', 'Marketing']","['strategi', 'market', 'brand', 'internship']","['Office', 'Brand', 'Strategy', 'Presentations', 'Microsoft', 'Management', 'Written', 'Communication', 'Market', 'Leadership', 'Communications', 'Design', 'Research', 'Analysis', 'Operations']"
582,68f6acb962634bef941fdc9883ff3b74,b180694bd5a94ad09ad9d266716e0072,[],"['fc86f', '5750b', 'f5bee', 'a17db', '2fe08']",['6ff04'],"['Child,', 'School', 'Social', 'and', 'Family,', 'Workers']","['worker', 'social', 'school']","['Cooperation', 'Work', 'Services', 'Professional', 'Family', 'Education', 'Social']"
583,68f6acb962634bef941fdc9883ff3b74,b2b19674097c78b1adcc49c7b2791206,[],"['fc86f', '5750b', 'f5bee', 'a17db', '2fe08']",['6ff04'],"['Vocational', 'Consultants']","['employ', 'specialist', 'educ']","['Futures', 'Development', 'Career', 'Work', 'Welfare', 'Advocacy', 'Focusing', 'Social', 'Psychology']"
584,68f6acb962634bef941fdc9883ff3b74,b3427407dc0d58fc0ad79953b12ce722,[],"['fc86f', '5750b', 'f5bee', 'a17db', '2fe08']",['6ff04'],"['School', 'Psychologists']","['psychologist', 'school']",['Psychology']
585,68f6acb962634bef941fdc9883ff3b74,b6962cacb2160f83234968b984a73ca8,[],"['fc86f', '5750b', 'f5bee', 'a17db', '2fe08']",['6ff04'],"['Counselors', 'Guidance,', 'Vocational', 'Educational,', 'and', 'School,']","['advisor', 'student', 'onlin', 'success', 'posit']","['Higher', 'Development', 'Program', 'Education', 'Advising', 'Management', 'Persistence', 'Time', 'Telecommuting', 'Onboarding']"
586,68f6acb962634bef941fdc9883ff3b74,bf8fb747119230407158707c948fb671,[],"['fc86f', '5750b', 'f5bee', 'a17db', '2fe08']",['6ff04'],"['Child,', 'School', 'Social', 'and', 'Family,', 'Workers']","['school', 'jefferson', 'park', 'ft', 'social', 'worker']","['Catapult', 'Office', 'Health', 'Microsoft', 'Welfare', 'Teaching', 'Management', 'Mental', 'Communications', 'Time']"
587,68f6acb962634bef941fdc9883ff3b74,c1ce5cdda98d04f27420b42068495479,[],"['fc86f', '5750b', 'f5bee', 'a17db', '2fe08']",['6ff04'],"['Affairs', 'Specialists', 'Regulatory']","['remot', 'epic', 'advisor', 'regulatori', 'wfh']","['Health', 'Virtual', 'Prescription', 'Genetics', 'Compliance', 'Financial', 'Care', 'Utilization', 'Acute', 'Advising', 'Welfare', 'Workflows', 'Assistance', 'Behavioral', 'Management', 'Regulatory', 'Design', 'Research', 'Trauma', 'Genomics', 'Cancer', 'Billing', 'Risk']"
