,person_id,job_id,turbo_skill_id,job_role_id,years_until_grad,school_id,user_academic_major_id,company_name,skill_title
405,52db1670d8d047998621358cae28fa9a,5fcca4e21fcd125c8d17703befbb296b,[],[],['1'],['552bf99730043f62232d8fa0'],['11f8f'],['Berkowitz Pollack Brant Advisors  CPAs'],"['Accounting', 'Leadership']"
406,52db1670d8d047998621358cae28fa9a,8e5ce14edd7d339c59c17191204de8b7,[],[],['1'],['552bf99730043f62232d8fa0'],['11f8f'],['Workforce Solutions'],"['Business Development', 'Business Records', 'Accounting', 'Timelines', 'Mobility', 'Business Tax']"
407,52db1670d8d047998621358cae28fa9a,aa1557de1ee506f95b106e3a4b5e3b22,[],[],['1'],['552bf99730043f62232d8fa0'],['11f8f'],['DO PAYROLL Solutions'],"['Transcribing', 'Financial Statements', 'Presentation', 'Computer Literacy', 'Financial Planning', 'Accounting', 'Bookkeeping', 'Coordinating', 'Active Listening', 'Filing', 'Tax Management', 'Professionalism', 'Operations']"
408,52db1670d8d047998621358cae28fa9a,c74fbad357f21a7bea4091d1d16d2b03,[],[],['1'],['552bf99730043f62232d8fa0'],['11f8f'],['U.S. Customs and Border Protection'],"['Research', 'Resilience', 'Coordinating', 'Accounting Systems']"
409,52db1670d8d047998621358cae28fa9a,e1a2206ea544511b97f3852f39f915ee,[],[],['1'],['552bf99730043f62232d8fa0'],['11f8f'],['City of Fort Lauderdale'],"['Communications', 'Research', 'Surveys', 'Writing', 'Operations', 'Public Service', 'Business Administration', 'Statistics']"
410,52db1670d8d047998621358cae28fa9a,f316564db83cf1fdee172ba04846a1ae,[],[],['1'],['552bf99730043f62232d8fa0'],['11f8f'],['American Airlines'],"['Account Analysis', 'Payment Processing', 'Process Improvements', 'Accounting', 'General Ledger', 'Employee Benefits', 'Automation', 'Requisition', 'Internal Controls']"
411,5425670edc2a40f4a1beef9f2505fd49,2f81c6f388c5476b45f73550f96d11bb,[],"['d64f2', '5750b']",['2'],['552bfb1c30043f62232d9a44'],['f5cec'],['PwC'],"['Management', 'Research', 'Consulting', 'Leadership Development', 'Innovation', 'Problem Solving']"
412,55e118c36b504c8cad3c1ea53e76b765,5806f59d922a782124a8a1ecc6441d99,[],"['2c884', '71aa1', '78555', '6c544', '60948']",['4'],['552bf9ea30043f62232d91e7'],['11f8f'],['112222 Rochester General Hospital'],"['Tax', 'Sales Tax', 'Account Management', 'Accounting', 'Quality Assurance', 'Clinical Trials', 'Rehabilitation', 'Behavioral Health', 'Reconciliation', 'Problem Solving', 'Management']"
413,55e118c36b504c8cad3c1ea53e76b765,ceb047556693c9f34b03598b6a2520bb,[],"['2c884', '71aa1', '78555', '6c544', '60948']",['4'],['552bf9ea30043f62232d91e7'],['11f8f'],['Global Payment Holding Company'],"['Organizational Skills', 'Financial Statements', 'Microsoft Outlook', 'Accounting', 'General Ledger', 'Financial Data', 'Filing', 'Balance Sheet', 'Detail Oriented', 'Data Entry']"
414,56dfbdfa0b874754a5d9115a20012454,90e5d186e136eb24bd46460e38b2dc7e,[],[],['2'],['552bf8e230043f62232d8a94'],['92bb3'],['LEARN Behavioral'],"['Teaching', 'Reliability', 'Mental Health', 'Psychology', 'Occupational Therapy', 'Behavioral Health', 'Pathology', 'Empathy', 'Curiosity', 'Enthusiasm', 'Special Education']"
415,56dfbdfa0b874754a5d9115a20012454,b073828cb1d483c89835e5feb345a973,[],[],['2'],['552bf8e230043f62232d8a94'],['92bb3'],['Therapy Care'],"['Articulation', 'Verbal Communication Skills', 'Collaboration', 'Mentorship', 'Pathology']"
416,56dfbdfa0b874754a5d9115a20012454,c4eff45f53edff8bb7edfaf3a69319d6,[],[],['2'],['552bf8e230043f62232d8a94'],['92bb3'],['Goodwill TalentBridge'],"['Workforce Development', 'Teamwork', 'Written CommunicationPresentation', 'Library']"
417,58c2d62ee8a6496f925a982f1a26bb98,2a0b2fa5000759b8b7790c9d2327775d,[],[],[],[],['72893'],['NY Kids Club & NY Preschool'],"['On', 'Disabilities', 'Early Childhood Education', 'Professionalism', 'Enthusiasm']"
418,597dd01e8eca41e092be89248e158008,f837ac5dc68d5b98631fb5b7d65bff07,[],"['53b51', 'de1a7', '0a801', 'e8f6e']",['-12'],['552bfa8330043f62232d961a'],['964ed'],['Strategic Staffing Solutions'],"['Design', 'Communications', 'Illustration', 'Html', 'Regulatory Compliance', 'Microsoft Office', 'Technical', 'Adobe Illustrator', 'Information Development', 'Research', 'Drawing', 'Usability', 'Writing', 'Vocabulary', 'Technical Documentation', 'Autocad', 'Time Management', 'S3', 'Organizational Skills', 'Grammar', 'Adobe Acrobat', 'Instructional Design', 'Project Management', 'Xml']"
419,5a7717a7aafd42b588255e1c97149b3c,e90a494c8ccb6fc24344986acb108f37,[],[],[],[],[],['American Vision Partners'],"['Infrastructure', 'Organizational Skills', 'Retinal', 'Research', 'Consulting', 'Ophthalmology', 'Customer Service', 'Written Communication', 'Management Systems', 'Teamwork', 'Enthusiasm', 'Prescription']"
420,5b490bbc9f7c428e9c246b5e0e7207c9,13a7681f28b317dc892dc725ccfae3cb,[],"['bd810', '2fe08', 'ab7ff', '78bab', '074a7', '0a801']",['2'],['552bf9fe30043f62232d9274'],['01803'],['The Borgen Project'],"['Advocacy', 'Fundraising', 'Oral Communication', 'Leadership Development', 'Social Media', 'Legislation', 'Digital Media']"
421,5bbe54afe7644277af97812563a7cb2e,109be600678c294068764af37aba6f24,[],"['4b032', 'b3306', '0e73b', '4a023', '3b414']",['1'],['552bf98b30043f62232d8f49'],['70885'],['KimleyHorn'],"['Infrastructure', 'Business Development', 'Verbal Communication Skills', 'Consulting', 'Aviation Administration', 'Land Development', 'Writing', 'Aviation']"
422,5bbe54afe7644277af97812563a7cb2e,4a10774a3e5c1ceb27128aebb1d6729a,[],"['4b032', 'b3306', '0e73b', '4a023', '3b414']",['1'],['552bf98b30043f62232d8f49'],['70885'],['NetJets'],"['Tooling', 'Operations', 'Infrastructure', 'Linux', 'Presentation', 'Workflows', 'Adaptability', 'Research', 'Airworthiness', 'Aircraft Maintenance', 'Written Communication', 'Collaboration', 'Computer Science', 'Curiosity', 'Aviation', 'Operating Systems']"
423,5bbe54afe7644277af97812563a7cb2e,8c2dd7c0a051617e973982791102c9c7,[],"['4b032', 'b3306', '0e73b', '4a023', '3b414']",['1'],['552bf98b30043f62232d8f49'],['70885'],['Ohio Department of Transportation'],"['Library', 'Organizational Skills', 'Communications', 'Bridges', 'Database', 'Accruals', 'Disabilities', 'Microsoft Office', 'Construction', 'Aviation', 'Public Service', 'Sourcing']"
424,5e986dcbd4ba444792dd8218abc1d6c3,3a078b733319012c79d0c8e55e110d34,[],"['545ff', 'ed792']",['1'],['552bf99430043f62232d8f8f'],['0235c'],['Maxim Healthcare Staffing'],"['Customer Service', 'Special Education']"
425,5e986dcbd4ba444792dd8218abc1d6c3,5e9b2f15e1ed83ba9f4ea1c32be871a4,[],"['545ff', 'ed792']",['1'],['552bf99430043f62232d8f8f'],['0235c'],['JCC Association of North America'],"['Design', 'Registration', 'Curriculum Development', 'Research', 'Scheduling', 'Requisition', 'Special Education']"
426,5e986dcbd4ba444792dd8218abc1d6c3,bdd8f26bef553329ee14618a859d6954,[],"['545ff', 'ed792']",['1'],['552bf99430043f62232d8f8f'],['0235c'],['TrulyHired'],"['Design', 'Vulnerability', 'Trauma', 'Bridges', 'Disabilities', 'Flyer']"
427,5e986dcbd4ba444792dd8218abc1d6c3,e3c8c1375ee98e8da6d2b5362c92db40,[],"['545ff', 'ed792']",['1'],['552bf99430043f62232d8f8f'],['0235c'],['PruittHealth'],"['Advocacy', 'Human Services', 'Special Education', 'Surveys', 'Social Work', 'Coordinating', 'Sociology', 'Customer Service', 'Infection Control', 'Rehabilitation', 'Behavioral Health', 'Gerontology', 'Psychology']"
428,5e986dcbd4ba444792dd8218abc1d6c3,e4503c65b10bbd8a0b57fd9520c7d441,[],"['545ff', 'ed792']",['1'],['552bf99430043f62232d8f8f'],['0235c'],['North Carolina Central University'],"['Practicum', 'Teaching', 'Research', 'Written Communication', 'Instructional Design', 'Early Childhood Education', 'Special Education']"
429,5e99c834d91c40288ffdc83ae7a16d5e,511a1661d6080650203c734c6c942fdd,[],[],['-13'],['552bfa1d30043f62232d9353'],['c0fde'],['Stellar MLS'],"['Cooperation', 'Innovation', 'Collaboration', 'Leverage', 'Professionalism']"
430,5f85e9c1fe5646868d97f63ac2bf9f7e,35dc2b9f7e152afd0775bb7f844d133a,[],"['00017', '9b733', 'ad21f', 'ecb45', '33552', '5fd80']",['-25'],[],['c0fde'],['State of Florida'],"['Design', 'Social', 'Sms', 'Registration', 'Mapping', 'Employee Benefits', 'Innovation', 'Disabilities', 'Mobility', 'Management']"
431,5f85e9c1fe5646868d97f63ac2bf9f7e,57c5983e1cd8ba2b72e81f4900c1e5f4,[],"['00017', '9b733', 'ad21f', 'ecb45', '33552', '5fd80']",['-25'],[],['c0fde'],['State of Florida'],"['Research', 'Social']"
432,5f85e9c1fe5646868d97f63ac2bf9f7e,60331ca2be77d7c9d0e6fc5ad88e7280,[],"['00017', '9b733', 'ad21f', 'ecb45', '33552', '5fd80']",['-25'],[],['c0fde'],"['City of Hollywood, Florida']","['Fungicides', 'Mowing', 'Trimming', 'Insecticides']"
433,5f85e9c1fe5646868d97f63ac2bf9f7e,7333697bbebd5502db59c23031ffefa9,[],"['00017', '9b733', 'ad21f', 'ecb45', '33552', '5fd80']",['-25'],[],['c0fde'],['State of Florida'],"['Immunization', 'Presentations', 'Communicable Diseases', 'Customer Service', 'Public Health', 'Database', 'Disease Control', 'Influenza', 'Decision Making', 'Epidemiology', 'Investigation', 'Typing', 'Data Entry']"
434,5f85e9c1fe5646868d97f63ac2bf9f7e,87394255fe07bf54091632915dd230d1,[],"['00017', '9b733', 'ad21f', 'ecb45', '33552', '5fd80']",['-25'],[],['c0fde'],['Western Governors University'],"['Teaching', 'Customer Service', 'Written Communication', 'Higher Education', 'Service Level', 'Microsoft Office', 'Management Systems', 'Leadership']"
435,5f85e9c1fe5646868d97f63ac2bf9f7e,9b117daf5e7f08b61b91f92bbbfa09c5,[],"['00017', '9b733', 'ad21f', 'ecb45', '33552', '5fd80']",['-25'],[],['c0fde'],['Energy Jobline'],"['Infrastructure', 'Applied Mathematics', 'Software Engineering', 'Data Mining', 'Operations', 'Sql', 'Data Analysis', 'Research', 'Data Science', 'Machine Learning', 'Investigation', 'Renewable Energy', 'Revenue Management', 'Algorithms', 'Analytics', 'Big Data', 'Database', 'Prediction', 'Electricity', 'Statistics', 'Python', 'Distributed Computing', 'Reliability']"
436,5f85e9c1fe5646868d97f63ac2bf9f7e,e532d7a66615326837234225dcfee5bb,[],"['00017', '9b733', 'ad21f', 'ecb45', '33552', '5fd80']",['-25'],[],['c0fde'],['Broward College'],"['Onboarding', 'Archives', 'Data Management']"
437,5f85e9c1fe5646868d97f63ac2bf9f7e,f0d488bb95d0df871fadb1ed51119e7b,[],"['00017', '9b733', 'ad21f', 'ecb45', '33552', '5fd80']",['-25'],[],['c0fde'],"['City of Hollywood, Florida']","['Treasury', 'Accounts Receivable', 'Accounting', 'Auditing', 'Billing', 'Customer Service', 'Receivables', 'Collections', 'Disabilities', 'Financial Analysis', 'Management', 'Public Service']"
438,5ffb3622bd8147ea8ee80755d565a148,4c190523fa3c7d9c4c6542d1188c5b1e,['9bf34'],"['98644', '78881', '1dd4b', '1171d', '4294d', '99bfd', 'dd1a4', '5e1ad']",['3'],['552bfe7430043f62232db097'],['feb4e'],['StepStone Group'],"['Writing', 'Market Research', 'Due Diligence', 'Investments', 'Portfolio Management', 'Underwriting', 'Investment Strategies', 'Real Estate', 'Private Equity', 'Investigation', 'Investment Management', 'Sourcing', 'Management']"
439,5ffb3622bd8147ea8ee80755d565a148,9687c226585910c9ef200b50b21202d2,['9bf34'],"['98644', '78881', '1dd4b', '1171d', '4294d', '99bfd', 'dd1a4', '5e1ad']",['3'],['552bfe7430043f62232db097'],['feb4e'],['Get It Recruit  Finance'],"['Financial Statements', 'Futures', 'Idea Generation', 'Accounting', 'Due Diligence', 'Investments', 'Mathematics', 'Innovation', 'Collaboration', 'Computer Science', 'Indicators', 'Economics']"
440,5ffdb728e16541eba86ec0a6d928ddb9,77bb527d6e046270e9e3e8d5635d7036,[],"['2e593', '5eb25', 'f666e', '5e1ad']",['2'],['552bf90e30043f62232d8bd1'],['62ea9'],['The Walt Disney Company'],"['Applied Mathematics', 'Sales', 'Python', 'Java', 'Metadata', 'Data Science', 'Matlab', 'Computer Science', 'Statistics', 'Sql', 'Economics', 'Leadership']"
441,60a82df52a9d4f85b9e60eaa30d95c38,3b9305295c90c478e24db4b12d44334d,[],['bc839'],[],[],['3c684'],['Glow Networks'],"['Automation', 'Test Automation']"
442,60a82df52a9d4f85b9e60eaa30d95c38,a04fdd0e3406375fad109c5cbbf79277,[],['bc839'],[],[],['3c684'],['National Lutheran Communities & Services'],"['Teamwork', 'Empowerment', 'Dishwashers']"
443,60a82df52a9d4f85b9e60eaa30d95c38,a7dcb2a9417479ddcaf463da7be5cc06,[],['bc839'],[],[],['3c684'],['TechFetch.com  On Demand Tech Workforce hiring platform'],"['Aws', 'Python']"
444,619e38fff4574796992453a4a2a65010,1a99739839acea3d137362c52b84d115,[],[],['3'],['552bfb8530043f62232d9d17'],['59c62'],['Nixon Peabody LLP'],"['Business Planning', 'Library', 'Business Development', 'Research', 'Innovation', 'Research Training', 'Decision Making']"
445,619e38fff4574796992453a4a2a65010,9a8cbfc8e2beca5e38a678c73ee9569f,[],[],['3'],['552bfb8530043f62232d9d17'],['59c62'],"['California State University, Northridge']","['Library', 'Accounting', 'Auditing', 'Accounts Payable', 'Licensing', 'Journals', 'Operations', 'Hosting', 'Library Management']"
446,61c891ce0e3242339dac3a078c9174fa,902532560d920983c842bcc03526fd56,[],[],['2'],['552bfe5e30043f62232db009'],['2602d'],['University of Cincinnati'],"['Design', 'Teaching', 'Information Systems', 'Research', 'Analytics', 'Experiential Learning', 'Data Science', 'Innovation', 'Decision Making', 'Operations', 'Predictive Analytics', 'Leadership']"
447,6214f24cf30a4ab8a9a216f7234b50b9,1d8ab425d785cfacf4770ea8e8be3721,[],['5e728'],['1'],['552bfe3d30043f62232daf2b'],['09be9'],['OrthoNebraska'],"['Basic Life Support', 'Patient Safety', 'Surgeries', 'Customer Service', 'Geriatrics', 'Focusing', 'Spirometry', 'Medical Terminology', 'Regulatory Requirements', 'Teamwork', 'Nursing']"
448,6214f24cf30a4ab8a9a216f7234b50b9,e34e6dde9c4263db4925fe192c69651e,[],['5e728'],['1'],['552bfe3d30043f62232daf2b'],['09be9'],"[""Children's Hospital & Medical Center  Omaha""]","['Basic Life Support', 'Nursing Process', 'Workflows', 'Triage', 'Family Education', 'Customer Service', 'Scheduling', 'Critical Thinking', 'Nursing', 'Nursing Care', 'Immunization']"
449,630e6cf2816a47c6ae80f37fc8d1e353,23b65b1636adcc478cd3954381063f11,[],"['f8128', '2fe08']",['3'],['552bfb9430043f62232d9d7a'],['57aca'],['VetJobs'],"['Research', 'Surveys', 'Advising', 'Research Training', 'Workforce Development', 'Career Development']"
450,63250a6facc147b7be66c5809a874fcb,085cb2d6dfc920f076c86151dc9d39d5,[],"['0f680', '50cce', 'e7c92', '7a36a', 'b4f6d', '14321', '5c33c', 'c7a8e', 'e0cc0', '1e7e0', 'd6458', 'f8128', '8787b', '2fe08', '6ee5c', 'bb055', '7f526', '901cb', 'ef1c0']",['0'],['552bfe8c30043f62232db12d'],['57aca'],['Texas Department of Family and Protective Services'],"['Adoptions', 'Social Work', 'Disabilities', 'Loans', 'Exploitation']"
451,63250a6facc147b7be66c5809a874fcb,492a8d151afe6a69f22db23e3863415d,[],"['0f680', '50cce', 'e7c92', '7a36a', 'b4f6d', '14321', '5c33c', 'c7a8e', 'e0cc0', '1e7e0', 'd6458', 'f8128', '8787b', '2fe08', '6ee5c', 'bb055', '7f526', '901cb', 'ef1c0']",['0'],['552bfe8c30043f62232db12d'],['57aca'],['HCA Healthcare'],"['Telemedicine', 'Employee Benefits', 'Behavioral Health', 'Event Planning', 'Mental Health', 'Prescription']"
452,63250a6facc147b7be66c5809a874fcb,55709b24e987f515ba031d51351fb578,[],"['0f680', '50cce', 'e7c92', '7a36a', 'b4f6d', '14321', '5c33c', 'c7a8e', 'e0cc0', '1e7e0', 'd6458', 'f8128', '8787b', '2fe08', '6ee5c', 'bb055', '7f526', '901cb', 'ef1c0']",['0'],['552bfe8c30043f62232db12d'],['57aca'],['Texas Department of Family and Protective Services'],"['Home Services', 'Safety Services', 'Disabilities', 'Loans', 'Exploitation']"
453,63250a6facc147b7be66c5809a874fcb,59a7e427aa3b6caa04cc5132580af688,[],"['0f680', '50cce', 'e7c92', '7a36a', 'b4f6d', '14321', '5c33c', 'c7a8e', 'e0cc0', '1e7e0', 'd6458', 'f8128', '8787b', '2fe08', '6ee5c', 'bb055', '7f526', '901cb', 'ef1c0']",['0'],['552bfe8c30043f62232db12d'],['57aca'],['Medical City Healthcare'],"['Oncology', 'Telemedicine', 'Employee Benefits', 'Behavioral Health', 'Palliative Care', 'Event Planning', 'Nursing', 'Prescription', 'Nursing Care']"
454,63250a6facc147b7be66c5809a874fcb,5e0ff51b02bad88ec2845d29e84dec7d,[],"['0f680', '50cce', 'e7c92', '7a36a', 'b4f6d', '14321', '5c33c', 'c7a8e', 'e0cc0', '1e7e0', 'd6458', 'f8128', '8787b', '2fe08', '6ee5c', 'bb055', '7f526', '901cb', 'ef1c0']",['0'],['552bfe8c30043f62232db12d'],['57aca'],['HCA Healthcare'],"['Employee Benefits', 'Behavioral Health', 'Telemedicine', 'Prescription']"
455,63250a6facc147b7be66c5809a874fcb,62d1d88826386ed63c646e00467123d3,[],"['0f680', '50cce', 'e7c92', '7a36a', 'b4f6d', '14321', '5c33c', 'c7a8e', 'e0cc0', '1e7e0', 'd6458', 'f8128', '8787b', '2fe08', '6ee5c', 'bb055', '7f526', '901cb', 'ef1c0']",['0'],['552bfe8c30043f62232db12d'],['57aca'],['Texas Department of Family and Protective Services'],"['Exploitation', 'Investigation', 'Disabilities', 'Loans']"
456,63250a6facc147b7be66c5809a874fcb,97ce67ebd6542d2ea4bfae2f20e76d4d,[],"['0f680', '50cce', 'e7c92', '7a36a', 'b4f6d', '14321', '5c33c', 'c7a8e', 'e0cc0', '1e7e0', 'd6458', 'f8128', '8787b', '2fe08', '6ee5c', 'bb055', '7f526', '901cb', 'ef1c0']",['0'],['552bfe8c30043f62232db12d'],['57aca'],['Texas Attorney General'],"['Customer Service', 'Taleo', 'Collections', 'Child Support', 'Enforcement', 'Content Management']"
457,63250a6facc147b7be66c5809a874fcb,9e1e5340abc7e166b7cfc49ae6d7bcb0,[],"['0f680', '50cce', 'e7c92', '7a36a', 'b4f6d', '14321', '5c33c', 'c7a8e', 'e0cc0', '1e7e0', 'd6458', 'f8128', '8787b', '2fe08', '6ee5c', 'bb055', '7f526', '901cb', 'ef1c0']",['0'],['552bfe8c30043f62232db12d'],['57aca'],['Texas Department of Family and Protective Services'],"['Home Services', 'Safety Services', 'Disabilities', 'Loans', 'Exploitation']"
458,63250a6facc147b7be66c5809a874fcb,9f65e037c90b781d32d3d89f075865b4,[],"['0f680', '50cce', 'e7c92', '7a36a', 'b4f6d', '14321', '5c33c', 'c7a8e', 'e0cc0', '1e7e0', 'd6458', 'f8128', '8787b', '2fe08', '6ee5c', 'bb055', '7f526', '901cb', 'ef1c0']",['0'],['552bfe8c30043f62232db12d'],['57aca'],['Texas Health and Human Services'],"['Exploitation', 'Investigation', 'Disabilities', 'Loans']"
459,63250a6facc147b7be66c5809a874fcb,a04572f38ea66b18840fb6748338cfdb,[],"['0f680', '50cce', 'e7c92', '7a36a', 'b4f6d', '14321', '5c33c', 'c7a8e', 'e0cc0', '1e7e0', 'd6458', 'f8128', '8787b', '2fe08', '6ee5c', 'bb055', '7f526', '901cb', 'ef1c0']",['0'],['552bfe8c30043f62232db12d'],['57aca'],['Dallas Fort Worth International Airport (DFW)'],"['Fuses', 'Law Enforcement', 'Public Speaking', 'Criminal Intelligence', 'Research', 'Records Management Systems', 'Spreadsheets', 'Criminology', 'Enforcement', 'Criminal Justice', 'Writing', 'Investigation', 'Operations', 'Management']"
460,63250a6facc147b7be66c5809a874fcb,a953c013dbce643f6821844c45c881e6,[],"['0f680', '50cce', 'e7c92', '7a36a', 'b4f6d', '14321', '5c33c', 'c7a8e', 'e0cc0', '1e7e0', 'd6458', 'f8128', '8787b', '2fe08', '6ee5c', 'bb055', '7f526', '901cb', 'ef1c0']",['0'],['552bfe8c30043f62232db12d'],['57aca'],['ClickJobs.io'],"['Coordinating', 'Indicators', 'Case Management', 'Automation', 'Professionalism', 'Investigation', 'Management', 'Leadership']"
461,63250a6facc147b7be66c5809a874fcb,aeff5a23dd54af2b284a97647ea0e973,[],"['0f680', '50cce', 'e7c92', '7a36a', 'b4f6d', '14321', '5c33c', 'c7a8e', 'e0cc0', '1e7e0', 'd6458', 'f8128', '8787b', '2fe08', '6ee5c', 'bb055', '7f526', '901cb', 'ef1c0']",['0'],['552bfe8c30043f62232db12d'],['57aca'],['Ethos'],"['Law Enforcement', 'Trustworthy', 'Written Communication', 'Patience', 'Criminology', 'Social Media', 'Criminal Justice', 'Tenacity', 'Curiosity']"
462,63250a6facc147b7be66c5809a874fcb,b0fa3732aa3f92675c99ddd3585d32ef,[],"['0f680', '50cce', 'e7c92', '7a36a', 'b4f6d', '14321', '5c33c', 'c7a8e', 'e0cc0', '1e7e0', 'd6458', 'f8128', '8787b', '2fe08', '6ee5c', 'bb055', '7f526', '901cb', 'ef1c0']",['0'],['552bfe8c30043f62232db12d'],['57aca'],['Get.It Recruit  Administrative'],"['Welfare', 'Valid DriverS License', 'Trauma', 'Case Management', 'Microsoft Office', 'Writing', 'Mental Health']"
463,63250a6facc147b7be66c5809a874fcb,bab1fd43a409efde593dea4fb29fb8ae,[],"['0f680', '50cce', 'e7c92', '7a36a', 'b4f6d', '14321', '5c33c', 'c7a8e', 'e0cc0', '1e7e0', 'd6458', 'f8128', '8787b', '2fe08', '6ee5c', 'bb055', '7f526', '901cb', 'ef1c0']",['0'],['552bfe8c30043f62232db12d'],['57aca'],"[""Lifeline Children's Services""]","['Social Work', 'Licensing']"
464,63250a6facc147b7be66c5809a874fcb,ca919db1bfa18461bf670b30aeebb802,[],"['0f680', '50cce', 'e7c92', '7a36a', 'b4f6d', '14321', '5c33c', 'c7a8e', 'e0cc0', '1e7e0', 'd6458', 'f8128', '8787b', '2fe08', '6ee5c', 'bb055', '7f526', '901cb', 'ef1c0']",['0'],['552bfe8c30043f62232db12d'],['57aca'],['Recovery Monitoring Solutions'],"['Genetics', 'Probation', 'Valid DriverS License', 'Cleanliness', 'Installation', 'Customer Service', 'Written Communication', 'Microsoft Office', 'Mobility', 'Typing', 'Data Entry']"
465,63250a6facc147b7be66c5809a874fcb,cf02f49c10825cd148f540521759016a,[],"['0f680', '50cce', 'e7c92', '7a36a', 'b4f6d', '14321', '5c33c', 'c7a8e', 'e0cc0', '1e7e0', 'd6458', 'f8128', '8787b', '2fe08', '6ee5c', 'bb055', '7f526', '901cb', 'ef1c0']",['0'],['552bfe8c30043f62232db12d'],['57aca'],['UHS'],"['Registration', 'Healthcare Services', 'Customer Service', 'Acute Care', 'Behavioral Health', 'Inquiry', 'Mental Health', 'Ambulatory Care', 'Prescription', 'Data Entry']"
466,63250a6facc147b7be66c5809a874fcb,d2f94dc97bed709a65be02a6f0af9988,[],"['0f680', '50cce', 'e7c92', '7a36a', 'b4f6d', '14321', '5c33c', 'c7a8e', 'e0cc0', '1e7e0', 'd6458', 'f8128', '8787b', '2fe08', '6ee5c', 'bb055', '7f526', '901cb', 'ef1c0']",['0'],['552bfe8c30043f62232db12d'],['57aca'],['Texas Department of Family and Protective Services'],"['Exploitation', 'Investigation', 'Disabilities', 'Loans']"
467,63250a6facc147b7be66c5809a874fcb,d90cfc0442f7ffa23041823bd877423b,[],"['0f680', '50cce', 'e7c92', '7a36a', 'b4f6d', '14321', '5c33c', 'c7a8e', 'e0cc0', '1e7e0', 'd6458', 'f8128', '8787b', '2fe08', '6ee5c', 'bb055', '7f526', '901cb', 'ef1c0']",['0'],['552bfe8c30043f62232db12d'],['57aca'],['Texas Health and Human Services'],"['Exploitation', 'Investigation', 'Disabilities', 'Loans']"
468,63250a6facc147b7be66c5809a874fcb,db37df2c822cf9e6bb8f3fb4415f884c,[],"['0f680', '50cce', 'e7c92', '7a36a', 'b4f6d', '14321', '5c33c', 'c7a8e', 'e0cc0', '1e7e0', 'd6458', 'f8128', '8787b', '2fe08', '6ee5c', 'bb055', '7f526', '901cb', 'ef1c0']",['0'],['552bfe8c30043f62232db12d'],['57aca'],['Texas Workforce Commission'],"['Critical Thinking', 'Rehabilitation', 'Disabilities', 'Decision Making', 'Public Service']"
469,6385eb490fb74797a2def8d5bb6ecceb,4f3461084d8206418d808275dd7f0ec7,[],"['6e75a', '20ea3', 'c021f', '2e1ee']",[],[],['0ee74'],['84 Lumber Company'],"['On  The  Job Training', 'Reservations', 'Calibration', 'Laser', 'Industrial Engineering', 'Construction', 'Mentorship', 'Empathy', 'Operations', 'Leadership']"
470,6385eb490fb74797a2def8d5bb6ecceb,8f172820319fa571edfbf07756e24091,[],"['6e75a', '20ea3', 'c021f', '2e1ee']",[],[],['0ee74'],['Johnson Controls'],"['Design', 'Process Improvements', 'Workflows', 'Production Systems', 'Mapping', 'Cooperation', 'Automation', 'Industrial Engineering', 'Calculations', 'Operations', 'Management']"
471,6385eb490fb74797a2def8d5bb6ecceb,b9d2f11dbf3a329b36aead2e5258fce9,[],"['6e75a', '20ea3', 'c021f', '2e1ee']",[],[],['0ee74'],"['Ryder System, Inc.']","['Analytics', 'Operations Management', 'Quality Assurance', 'Automation', 'Maternity', 'Leverage', 'Operations', 'Warehousing']"
472,64a819b157844117b7ebb3ab6dba4eb5,07ad30183cda8567995eaa3501cf269c,[],[],['4'],['552bfa6630043f62232d9555'],['b9490'],['Michael Page'],"['Construction Management', 'Project Management', 'Construction', 'Leadership']"
473,65b6adb18dd445d3af63979fef735df1,49341121f3060d69c546ed1676b95f8a,"['a8d91', '782c8', '02c07', '03dc2', 'f1e2a', '6c5c1', '3fea1', '2e576', '08b5e', 'b0dff', '3b63d']",['23a26'],['3'],['552bff0430043f62232db435'],['68d6a'],['Get It Recruit  Educational Services'],"['Web Development', 'Teaching', 'Organizational Skills', 'Data Sharing', 'Verbal Communication Skills', 'Presentation', 'Presentations', 'Research', 'Analytics', 'Disabilities', 'Graphic Design']"
474,65b940bbcc1e40c4bda153b9e549579a,73167168bf2ac1e33359c58937f5e4ba,[],['2fe08'],['0'],['5a1fe9cee4b0755830e8a438'],['33295'],['Horizons for Homeless Children'],"['Literacy', 'Budgeting', 'Child Development', 'Trauma']"
475,65c3b0807130448597e7579e60c2448f,0cb7a6866d47822dc69c535f7f0b65a7,[],"['a9d5e', '7df7d', 'dc65a', 'a3373']",[],[],[],"['Clove Consulting, Inc']","['Database Systems', 'Presentations', 'Data Management', 'Time Management', 'Data Integrity', 'Career Development', 'Teamwork', 'Data Entry']"
476,65c3b0807130448597e7579e60c2448f,1bb8b11b51a885fc31a7f09803bd537c,[],"['a9d5e', '7df7d', 'dc65a', 'a3373']",[],[],[],['Innovo Technology Solutions'],"['Database Systems', 'Presentations', 'Data Management', 'Data Entry', 'Time Management', 'Data Integrity', 'Teamwork', 'Career Development']"
